,Unnamed: 0,poutcome,y,poutcome_status,unknown,failure,other,success
1374,1374,success,0,4,0,0,0,1
1375,1375,unknown,0,1,1,0,0,0
1376,1376,unknown,0,1,1,0,0,0
1377,1377,unknown,0,1,1,0,0,0
1378,1378,unknown,0,1,1,0,0,0
1379,1379,other,1,3,0,0,1,0
1380,1380,other,0,3,0,0,1,0
1381,1381,unknown,0,1,1,0,0,0
1382,1382,failure,0,2,0,1,0,0
1383,1383,unknown,0,1,1,0,0,0
1384,1384,unknown,0,1,1,0,0,0
1385,1385,unknown,0,1,1,0,0,0
1386,1386,failure,0,2,0,1,0,0
1387,1387,failure,0,2,0,1,0,0
1388,1388,unknown,0,1,1,0,0,0
1389,1389,unknown,0,1,1,0,0,0
1390,1390,unknown,0,1,1,0,0,0
1391,1391,other,0,3,0,0,1,0
1392,1392,unknown,0,1,1,0,0,0
1393,1393,unknown,0,1,1,0,0,0
1394,1394,unknown,0,1,1,0,0,0
1395,1395,unknown,1,1,1,0,0,0
1396,1396,unknown,0,1,1,0,0,0
1397,1397,unknown,0,1,1,0,0,0
1398,1398,failure,0,2,0,1,0,0
1399,1399,unknown,0,1,1,0,0,0
1400,1400,unknown,0,1,1,0,0,0
1401,1401,unknown,0,1,1,0,0,0
1402,1402,unknown,0,1,1,0,0,0
1403,1403,unknown,0,1,1,0,0,0
1404,1404,unknown,0,1,1,0,0,0
1405,1405,other,0,3,0,0,1,0
1406,1406,unknown,0,1,1,0,0,0
1407,1407,unknown,0,1,1,0,0,0
1408,1408,unknown,0,1,1,0,0,0
1409,1409,unknown,0,1,1,0,0,0
1410,1410,unknown,0,1,1,0,0,0
1411,1411,other,1,3,0,0,1,0
1412,1412,unknown,0,1,1,0,0,0
1413,1413,unknown,0,1,1,0,0,0
1414,1414,unknown,0,1,1,0,0,0
1415,1415,unknown,0,1,1,0,0,0
1416,1416,unknown,0,1,1,0,0,0
1417,1417,unknown,0,1,1,0,0,0
1418,1418,unknown,1,1,1,0,0,0
1419,1419,unknown,0,1,1,0,0,0
1420,1420,unknown,0,1,1,0,0,0
1421,1421,success,0,4,0,0,0,1
1422,1422,unknown,0,1,1,0,0,0
1423,1423,unknown,0,1,1,0,0,0
1424,1424,other,0,3,0,0,1,0
1425,1425,success,1,4,0,0,0,1
1426,1426,other,0,3,0,0,1,0
1427,1427,unknown,0,1,1,0,0,0
1428,1428,unknown,0,1,1,0,0,0
1429,1429,unknown,0,1,1,0,0,0
1430,1430,unknown,0,1,1,0,0,0
1431,1431,unknown,1,1,1,0,0,0
1432,1432,unknown,0,1,1,0,0,0
1433,1433,unknown,0,1,1,0,0,0
1434,1434,unknown,0,1,1,0,0,0
1435,1435,unknown,1,1,1,0,0,0
1436,1436,unknown,0,1,1,0,0,0
1437,1437,success,1,4,0,0,0,1
1438,1438,unknown,0,1,1,0,0,0
1439,1439,unknown,0,1,1,0,0,0
1440,1440,unknown,1,1,1,0,0,0
1441,1441,unknown,0,1,1,0,0,0
1442,1442,success,0,4,0,0,0,1
1443,1443,unknown,0,1,1,0,0,0
1444,1444,failure,0,2,0,1,0,0
1445,1445,unknown,0,1,1,0,0,0
1446,1446,unknown,1,1,1,0,0,0
1447,1447,unknown,0,1,1,0,0,0
1448,1448,unknown,0,1,1,0,0,0
1449,1449,unknown,1,1,1,0,0,0
1450,1450,unknown,0,1,1,0,0,0
1451,1451,unknown,0,1,1,0,0,0
1452,1452,unknown,0,1,1,0,0,0
1453,1453,unknown,0,1,1,0,0,0
1454,1454,unknown,1,1,1,0,0,0
1455,1455,unknown,0,1,1,0,0,0
1456,1456,unknown,0,1,1,0,0,0
1457,1457,failure,0,2,0,1,0,0
1458,1458,unknown,1,1,1,0,0,0
1459,1459,unknown,0,1,1,0,0,0
1460,1460,unknown,0,1,1,0,0,0
1461,1461,unknown,0,1,1,0,0,0
1462,1462,unknown,0,1,1,0,0,0
1463,1463,unknown,0,1,1,0,0,0
1464,1464,unknown,1,1,1,0,0,0
1465,1465,unknown,0,1,1,0,0,0
1466,1466,unknown,0,1,1,0,0,0
1467,1467,unknown,1,1,1,0,0,0
1468,1468,failure,0,2,0,1,0,0
1469,1469,success,1,4,0,0,0,1
1470,1470,unknown,0,1,1,0,0,0
1471,1471,other,0,3,0,0,1,0
1472,1472,unknown,0,1,1,0,0,0
1473,1473,unknown,0,1,1,0,0,0
1474,1474,unknown,0,1,1,0,0,0
1475,1475,unknown,0,1,1,0,0,0
1476,1476,unknown,0,1,1,0,0,0
1477,1477,unknown,0,1,1,0,0,0
1478,1478,failure,0,2,0,1,0,0
1479,1479,unknown,0,1,1,0,0,0
1480,1480,unknown,0,1,1,0,0,0
1481,1481,unknown,0,1,1,0,0,0
1482,1482,failure,0,2,0,1,0,0
1483,1483,unknown,0,1,1,0,0,0
1484,1484,unknown,0,1,1,0,0,0
1485,1485,success,1,4,0,0,0,1
1486,1486,unknown,0,1,1,0,0,0
1487,1487,unknown,0,1,1,0,0,0
1488,1488,unknown,0,1,1,0,0,0
1489,1489,unknown,0,1,1,0,0,0
1490,1490,unknown,0,1,1,0,0,0
1491,1491,unknown,0,1,1,0,0,0
1492,1492,unknown,0,1,1,0,0,0
1493,1493,unknown,0,1,1,0,0,0
1494,1494,unknown,0,1,1,0,0,0
1495,1495,unknown,0,1,1,0,0,0
1496,1496,unknown,0,1,1,0,0,0
1497,1497,unknown,0,1,1,0,0,0
1498,1498,unknown,0,1,1,0,0,0
1499,1499,unknown,0,1,1,0,0,0
1500,1500,unknown,0,1,1,0,0,0
1501,1501,unknown,1,1,1,0,0,0
1502,1502,unknown,0,1,1,0,0,0
1503,1503,unknown,0,1,1,0,0,0
1504,1504,unknown,1,1,1,0,0,0
1505,1505,unknown,0,1,1,0,0,0
1506,1506,unknown,0,1,1,0,0,0
1507,1507,unknown,0,1,1,0,0,0
1508,1508,unknown,0,1,1,0,0,0
1509,1509,unknown,1,1,1,0,0,0
1510,1510,failure,0,2,0,1,0,0
1511,1511,unknown,0,1,1,0,0,0
1512,1512,unknown,0,1,1,0,0,0
1513,1513,unknown,0,1,1,0,0,0
1514,1514,unknown,0,1,1,0,0,0
1515,1515,unknown,0,1,1,0,0,0
1516,1516,unknown,0,1,1,0,0,0
1517,1517,unknown,0,1,1,0,0,0
1518,1518,failure,0,2,0,1,0,0
1519,1519,unknown,0,1,1,0,0,0
1520,1520,other,0,3,0,0,1,0
1521,1521,failure,0,2,0,1,0,0
1522,1522,unknown,0,1,1,0,0,0
1523,1523,unknown,0,1,1,0,0,0
1524,1524,other,0,3,0,0,1,0
1525,1525,unknown,0,1,1,0,0,0
1526,1526,unknown,0,1,1,0,0,0
1527,1527,unknown,0,1,1,0,0,0
1528,1528,unknown,0,1,1,0,0,0
1529,1529,unknown,0,1,1,0,0,0
1530,1530,unknown,0,1,1,0,0,0
1531,1531,unknown,0,1,1,0,0,0
1532,1532,unknown,1,1,1,0,0,0
1533,1533,unknown,0,1,1,0,0,0
1534,1534,unknown,1,1,1,0,0,0
1535,1535,failure,0,2,0,1,0,0
1536,1536,unknown,0,1,1,0,0,0
1537,1537,unknown,0,1,1,0,0,0
1538,1538,other,0,3,0,0,1,0
1539,1539,unknown,0,1,1,0,0,0
1540,1540,unknown,0,1,1,0,0,0
1541,1541,failure,0,2,0,1,0,0
1542,1542,unknown,0,1,1,0,0,0
1543,1543,unknown,0,1,1,0,0,0
1544,1544,unknown,0,1,1,0,0,0
1545,1545,unknown,0,1,1,0,0,0
1546,1546,unknown,0,1,1,0,0,0
1547,1547,failure,0,2,0,1,0,0
1548,1548,failure,0,2,0,1,0,0
1549,1549,unknown,0,1,1,0,0,0
1550,1550,unknown,0,1,1,0,0,0
1551,1551,unknown,0,1,1,0,0,0
1552,1552,unknown,0,1,1,0,0,0
1553,1553,unknown,0,1,1,0,0,0
1554,1554,unknown,0,1,1,0,0,0
1555,1555,unknown,0,1,1,0,0,0
1556,1556,unknown,0,1,1,0,0,0
1557,1557,unknown,1,1,1,0,0,0
1558,1558,unknown,0,1,1,0,0,0
1559,1559,unknown,0,1,1,0,0,0
1560,1560,unknown,0,1,1,0,0,0
1561,1561,success,0,4,0,0,0,1
1562,1562,unknown,0,1,1,0,0,0
1563,1563,unknown,0,1,1,0,0,0
1564,1564,unknown,0,1,1,0,0,0
1565,1565,unknown,0,1,1,0,0,0
1566,1566,unknown,0,1,1,0,0,0
1567,1567,unknown,0,1,1,0,0,0
1568,1568,unknown,0,1,1,0,0,0
1569,1569,unknown,0,1,1,0,0,0
1570,1570,unknown,0,1,1,0,0,0
1571,1571,other,0,3,0,0,1,0
1572,1572,unknown,0,1,1,0,0,0
1573,1573,unknown,0,1,1,0,0,0
1574,1574,unknown,1,1,1,0,0,0
1575,1575,other,0,3,0,0,1,0
1576,1576,unknown,0,1,1,0,0,0
1577,1577,unknown,0,1,1,0,0,0
1578,1578,unknown,0,1,1,0,0,0
1579,1579,failure,0,2,0,1,0,0
1580,1580,unknown,0,1,1,0,0,0
1581,1581,unknown,0,1,1,0,0,0
1582,1582,other,0,3,0,0,1,0
1583,1583,unknown,0,1,1,0,0,0
1584,1584,unknown,0,1,1,0,0,0
1585,1585,unknown,0,1,1,0,0,0
1586,1586,unknown,0,1,1,0,0,0
1587,1587,unknown,0,1,1,0,0,0
1588,1588,unknown,0,1,1,0,0,0
1589,1589,unknown,0,1,1,0,0,0
1590,1590,unknown,0,1,1,0,0,0
1591,1591,failure,0,2,0,1,0,0
1592,1592,unknown,0,1,1,0,0,0
1593,1593,unknown,0,1,1,0,0,0
1594,1594,unknown,0,1,1,0,0,0
1595,1595,unknown,0,1,1,0,0,0
1596,1596,unknown,0,1,1,0,0,0
1597,1597,unknown,0,1,1,0,0,0
1598,1598,unknown,0,1,1,0,0,0
1599,1599,unknown,0,1,1,0,0,0
1600,1600,failure,0,2,0,1,0,0
1601,1601,unknown,0,1,1,0,0,0
1602,1602,unknown,0,1,1,0,0,0
1603,1603,success,0,4,0,0,0,1
1604,1604,unknown,1,1,1,0,0,0
1605,1605,unknown,0,1,1,0,0,0
1606,1606,unknown,0,1,1,0,0,0
1607,1607,unknown,0,1,1,0,0,0
1608,1608,unknown,0,1,1,0,0,0
1609,1609,unknown,0,1,1,0,0,0
1610,1610,unknown,0,1,1,0,0,0
1611,1611,unknown,1,1,1,0,0,0
1612,1612,unknown,0,1,1,0,0,0
1613,1613,unknown,0,1,1,0,0,0
1614,1614,unknown,0,1,1,0,0,0
1615,1615,unknown,0,1,1,0,0,0
1616,1616,unknown,0,1,1,0,0,0
1617,1617,unknown,0,1,1,0,0,0
1618,1618,unknown,0,1,1,0,0,0
1619,1619,unknown,0,1,1,0,0,0
1620,1620,unknown,0,1,1,0,0,0
1621,1621,other,0,3,0,0,1,0
1622,1622,unknown,0,1,1,0,0,0
1623,1623,unknown,0,1,1,0,0,0
1624,1624,unknown,0,1,1,0,0,0
1625,1625,failure,0,2,0,1,0,0
1626,1626,unknown,0,1,1,0,0,0
1627,1627,unknown,0,1,1,0,0,0
1628,1628,failure,0,2,0,1,0,0
1629,1629,unknown,0,1,1,0,0,0
1630,1630,unknown,0,1,1,0,0,0
1631,1631,unknown,0,1,1,0,0,0
1632,1632,unknown,0,1,1,0,0,0
1633,1633,failure,0,2,0,1,0,0
1634,1634,failure,0,2,0,1,0,0
1635,1635,failure,0,2,0,1,0,0
1636,1636,failure,0,2,0,1,0,0
1637,1637,unknown,0,1,1,0,0,0
1638,1638,unknown,1,1,1,0,0,0
1639,1639,unknown,0,1,1,0,0,0
1640,1640,unknown,0,1,1,0,0,0
1641,1641,unknown,0,1,1,0,0,0
1642,1642,unknown,0,1,1,0,0,0
1643,1643,unknown,0,1,1,0,0,0
1644,1644,unknown,0,1,1,0,0,0
1645,1645,unknown,0,1,1,0,0,0
1646,1646,unknown,0,1,1,0,0,0
1647,1647,unknown,0,1,1,0,0,0
1648,1648,unknown,0,1,1,0,0,0
1649,1649,unknown,0,1,1,0,0,0
1650,1650,failure,0,2,0,1,0,0
1651,1651,unknown,0,1,1,0,0,0
1652,1652,unknown,0,1,1,0,0,0
1653,1653,success,1,4,0,0,0,1
1654,1654,unknown,0,1,1,0,0,0
1655,1655,unknown,0,1,1,0,0,0
1656,1656,unknown,0,1,1,0,0,0
1657,1657,unknown,0,1,1,0,0,0
1658,1658,other,0,3,0,0,1,0
1659,1659,unknown,0,1,1,0,0,0
1660,1660,unknown,0,1,1,0,0,0
1661,1661,unknown,0,1,1,0,0,0
1662,1662,unknown,0,1,1,0,0,0
1663,1663,unknown,1,1,1,0,0,0
1664,1664,unknown,0,1,1,0,0,0
1665,1665,unknown,0,1,1,0,0,0
1666,1666,failure,0,2,0,1,0,0
1667,1667,unknown,0,1,1,0,0,0
1668,1668,unknown,0,1,1,0,0,0
1669,1669,unknown,0,1,1,0,0,0
1670,1670,unknown,0,1,1,0,0,0
1671,1671,unknown,0,1,1,0,0,0
1672,1672,unknown,1,1,1,0,0,0
1673,1673,unknown,0,1,1,0,0,0
1674,1674,unknown,0,1,1,0,0,0
1675,1675,unknown,0,1,1,0,0,0
1676,1676,failure,0,2,0,1,0,0
1677,1677,unknown,0,1,1,0,0,0
1678,1678,unknown,0,1,1,0,0,0
1679,1679,unknown,0,1,1,0,0,0
1680,1680,unknown,1,1,1,0,0,0
1681,1681,unknown,0,1,1,0,0,0
1682,1682,unknown,0,1,1,0,0,0
1683,1683,unknown,0,1,1,0,0,0
1684,1684,unknown,0,1,1,0,0,0
1685,1685,unknown,0,1,1,0,0,0
1686,1686,unknown,0,1,1,0,0,0
1687,1687,unknown,0,1,1,0,0,0
1688,1688,unknown,0,1,1,0,0,0
1689,1689,unknown,0,1,1,0,0,0
1690,1690,unknown,0,1,1,0,0,0
1691,1691,unknown,0,1,1,0,0,0
1692,1692,unknown,0,1,1,0,0,0
1693,1693,unknown,1,1,1,0,0,0
1694,1694,unknown,0,1,1,0,0,0
1695,1695,success,1,4,0,0,0,1
1696,1696,unknown,0,1,1,0,0,0
1697,1697,other,0,3,0,0,1,0
1698,1698,failure,1,2,0,1,0,0
1699,1699,unknown,0,1,1,0,0,0
1700,1700,unknown,0,1,1,0,0,0
1701,1701,unknown,0,1,1,0,0,0
1702,1702,unknown,0,1,1,0,0,0
1703,1703,failure,0,2,0,1,0,0
1704,1704,unknown,1,1,1,0,0,0
1705,1705,unknown,1,1,1,0,0,0
1706,1706,unknown,1,1,1,0,0,0
1707,1707,other,0,3,0,0,1,0
1708,1708,unknown,0,1,1,0,0,0
1709,1709,unknown,1,1,1,0,0,0
1710,1710,unknown,0,1,1,0,0,0
1711,1711,unknown,0,1,1,0,0,0
1712,1712,unknown,0,1,1,0,0,0
1713,1713,failure,0,2,0,1,0,0
1714,1714,unknown,0,1,1,0,0,0
1715,1715,unknown,0,1,1,0,0,0
1716,1716,unknown,0,1,1,0,0,0
1717,1717,unknown,0,1,1,0,0,0
1718,1718,unknown,0,1,1,0,0,0
1719,1719,failure,1,2,0,1,0,0
1720,1720,unknown,0,1,1,0,0,0
1721,1721,unknown,0,1,1,0,0,0
1722,1722,unknown,0,1,1,0,0,0
1723,1723,unknown,0,1,1,0,0,0
1724,1724,unknown,0,1,1,0,0,0
1725,1725,unknown,0,1,1,0,0,0
1726,1726,unknown,0,1,1,0,0,0
1727,1727,unknown,1,1,1,0,0,0
1728,1728,unknown,0,1,1,0,0,0
1729,1729,failure,1,2,0,1,0,0
1730,1730,unknown,0,1,1,0,0,0
1731,1731,unknown,0,1,1,0,0,0
1732,1732,unknown,0,1,1,0,0,0
1733,1733,unknown,0,1,1,0,0,0
1734,1734,unknown,0,1,1,0,0,0
1735,1735,unknown,0,1,1,0,0,0
1736,1736,success,1,4,0,0,0,1
1737,1737,unknown,0,1,1,0,0,0
1738,1738,unknown,0,1,1,0,0,0
1739,1739,unknown,1,1,1,0,0,0
1740,1740,unknown,0,1,1,0,0,0
1741,1741,unknown,0,1,1,0,0,0
1742,1742,unknown,0,1,1,0,0,0
1743,1743,unknown,0,1,1,0,0,0
1744,1744,unknown,0,1,1,0,0,0
1745,1745,unknown,0,1,1,0,0,0
1746,1746,unknown,0,1,1,0,0,0
1747,1747,unknown,0,1,1,0,0,0
1748,1748,failure,1,2,0,1,0,0
1749,1749,other,0,3,0,0,1,0
1750,1750,failure,0,2,0,1,0,0
1751,1751,unknown,0,1,1,0,0,0
1752,1752,unknown,0,1,1,0,0,0
1753,1753,unknown,0,1,1,0,0,0
1754,1754,success,1,4,0,0,0,1
1755,1755,unknown,1,1,1,0,0,0
1756,1756,unknown,0,1,1,0,0,0
1757,1757,unknown,0,1,1,0,0,0
1758,1758,unknown,0,1,1,0,0,0
1759,1759,unknown,0,1,1,0,0,0
1760,1760,success,1,4,0,0,0,1
1761,1761,unknown,0,1,1,0,0,0
1762,1762,other,0,3,0,0,1,0
1763,1763,unknown,1,1,1,0,0,0
1764,1764,failure,0,2,0,1,0,0
1765,1765,unknown,0,1,1,0,0,0
1766,1766,unknown,0,1,1,0,0,0
1767,1767,failure,1,2,0,1,0,0
1768,1768,unknown,0,1,1,0,0,0
1769,1769,unknown,0,1,1,0,0,0
1770,1770,unknown,0,1,1,0,0,0
1771,1771,unknown,0,1,1,0,0,0
1772,1772,unknown,0,1,1,0,0,0
1773,1773,unknown,0,1,1,0,0,0
1774,1774,unknown,0,1,1,0,0,0
1775,1775,unknown,0,1,1,0,0,0
1776,1776,unknown,0,1,1,0,0,0
1777,1777,unknown,0,1,1,0,0,0
1778,1778,unknown,0,1,1,0,0,0
1779,1779,success,0,4,0,0,0,1
1780,1780,unknown,0,1,1,0,0,0
1781,1781,unknown,0,1,1,0,0,0
1782,1782,unknown,0,1,1,0,0,0
1783,1783,unknown,0,1,1,0,0,0
1784,1784,unknown,0,1,1,0,0,0
1785,1785,unknown,0,1,1,0,0,0
1786,1786,failure,0,2,0,1,0,0
1787,1787,unknown,0,1,1,0,0,0
1788,1788,unknown,0,1,1,0,0,0
1789,1789,unknown,0,1,1,0,0,0
1790,1790,unknown,0,1,1,0,0,0
1791,1791,unknown,0,1,1,0,0,0
1792,1792,unknown,0,1,1,0,0,0
1793,1793,unknown,0,1,1,0,0,0
1794,1794,unknown,0,1,1,0,0,0
1795,1795,unknown,0,1,1,0,0,0
1796,1796,unknown,0,1,1,0,0,0
1797,1797,unknown,0,1,1,0,0,0
1798,1798,unknown,0,1,1,0,0,0
1799,1799,unknown,0,1,1,0,0,0
1800,1800,unknown,0,1,1,0,0,0
1801,1801,unknown,0,1,1,0,0,0
1802,1802,unknown,0,1,1,0,0,0
1803,1803,unknown,0,1,1,0,0,0
1804,1804,unknown,0,1,1,0,0,0
1805,1805,failure,0,2,0,1,0,0
1806,1806,unknown,0,1,1,0,0,0
1807,1807,unknown,0,1,1,0,0,0
1808,1808,unknown,0,1,1,0,0,0
1809,1809,unknown,0,1,1,0,0,0
1810,1810,failure,0,2,0,1,0,0
1811,1811,unknown,0,1,1,0,0,0
1812,1812,unknown,0,1,1,0,0,0
1813,1813,unknown,0,1,1,0,0,0
1814,1814,unknown,0,1,1,0,0,0
1815,1815,unknown,0,1,1,0,0,0
1816,1816,unknown,0,1,1,0,0,0
1817,1817,other,0,3,0,0,1,0
1818,1818,unknown,0,1,1,0,0,0
1819,1819,unknown,0,1,1,0,0,0
1820,1820,other,0,3,0,0,1,0
1821,1821,unknown,0,1,1,0,0,0
1822,1822,unknown,1,1,1,0,0,0
1823,1823,unknown,0,1,1,0,0,0
1824,1824,unknown,0,1,1,0,0,0
1825,1825,unknown,0,1,1,0,0,0
1826,1826,unknown,0,1,1,0,0,0
1827,1827,failure,0,2,0,1,0,0
1828,1828,unknown,0,1,1,0,0,0
1829,1829,unknown,0,1,1,0,0,0
1830,1830,failure,0,2,0,1,0,0
1831,1831,unknown,0,1,1,0,0,0
1832,1832,unknown,0,1,1,0,0,0
1833,1833,other,0,3,0,0,1,0
1834,1834,unknown,0,1,1,0,0,0
1835,1835,unknown,0,1,1,0,0,0
1836,1836,unknown,0,1,1,0,0,0
1837,1837,unknown,1,1,1,0,0,0
1838,1838,unknown,0,1,1,0,0,0
1839,1839,unknown,0,1,1,0,0,0
1840,1840,unknown,0,1,1,0,0,0
1841,1841,unknown,0,1,1,0,0,0
1842,1842,unknown,0,1,1,0,0,0
1843,1843,unknown,0,1,1,0,0,0
1844,1844,unknown,1,1,1,0,0,0
1845,1845,unknown,0,1,1,0,0,0
1846,1846,unknown,1,1,1,0,0,0
1847,1847,unknown,0,1,1,0,0,0
1848,1848,failure,0,2,0,1,0,0
1849,1849,unknown,0,1,1,0,0,0
1850,1850,unknown,0,1,1,0,0,0
1851,1851,unknown,0,1,1,0,0,0
1852,1852,unknown,0,1,1,0,0,0
1853,1853,unknown,0,1,1,0,0,0
1854,1854,unknown,1,1,1,0,0,0
1855,1855,unknown,0,1,1,0,0,0
1856,1856,other,0,3,0,0,1,0
1857,1857,unknown,0,1,1,0,0,0
1858,1858,unknown,0,1,1,0,0,0
1859,1859,unknown,0,1,1,0,0,0
1860,1860,unknown,0,1,1,0,0,0
1861,1861,unknown,0,1,1,0,0,0
1862,1862,success,1,4,0,0,0,1
1863,1863,other,0,3,0,0,1,0
1864,1864,unknown,0,1,1,0,0,0
1865,1865,unknown,0,1,1,0,0,0
1866,1866,other,0,3,0,0,1,0
1867,1867,unknown,0,1,1,0,0,0
1868,1868,failure,0,2,0,1,0,0
1869,1869,unknown,0,1,1,0,0,0
1870,1870,other,0,3,0,0,1,0
1871,1871,failure,0,2,0,1,0,0
1872,1872,unknown,1,1,1,0,0,0
1873,1873,unknown,0,1,1,0,0,0
1874,1874,unknown,0,1,1,0,0,0
1875,1875,failure,0,2,0,1,0,0
1876,1876,unknown,1,1,1,0,0,0
1877,1877,unknown,0,1,1,0,0,0
1878,1878,unknown,0,1,1,0,0,0
1879,1879,unknown,0,1,1,0,0,0
1880,1880,unknown,0,1,1,0,0,0
1881,1881,unknown,0,1,1,0,0,0
1882,1882,failure,0,2,0,1,0,0
1883,1883,unknown,0,1,1,0,0,0
1884,1884,failure,0,2,0,1,0,0
1885,1885,unknown,0,1,1,0,0,0
1886,1886,failure,1,2,0,1,0,0
1887,1887,unknown,0,1,1,0,0,0
1888,1888,unknown,0,1,1,0,0,0
1889,1889,unknown,1,1,1,0,0,0
1890,1890,unknown,0,1,1,0,0,0
1891,1891,unknown,0,1,1,0,0,0
1892,1892,unknown,0,1,1,0,0,0
1893,1893,unknown,0,1,1,0,0,0
1894,1894,unknown,0,1,1,0,0,0
1895,1895,unknown,0,1,1,0,0,0
1896,1896,unknown,0,1,1,0,0,0
1897,1897,unknown,0,1,1,0,0,0
1898,1898,unknown,0,1,1,0,0,0
1899,1899,unknown,1,1,1,0,0,0
1900,1900,unknown,0,1,1,0,0,0
1901,1901,unknown,0,1,1,0,0,0
1902,1902,unknown,0,1,1,0,0,0
1903,1903,unknown,0,1,1,0,0,0
1904,1904,other,1,3,0,0,1,0
1905,1905,success,1,4,0,0,0,1
1906,1906,unknown,0,1,1,0,0,0
1907,1907,unknown,0,1,1,0,0,0
1908,1908,unknown,0,1,1,0,0,0
1909,1909,unknown,0,1,1,0,0,0
1910,1910,failure,0,2,0,1,0,0
1911,1911,unknown,0,1,1,0,0,0
1912,1912,failure,0,2,0,1,0,0
1913,1913,unknown,1,1,1,0,0,0
1914,1914,unknown,1,1,1,0,0,0
1915,1915,other,1,3,0,0,1,0
1916,1916,unknown,0,1,1,0,0,0
1917,1917,unknown,1,1,1,0,0,0
1918,1918,unknown,0,1,1,0,0,0
1919,1919,unknown,0,1,1,0,0,0
1920,1920,unknown,0,1,1,0,0,0
1921,1921,unknown,0,1,1,0,0,0
1922,1922,unknown,0,1,1,0,0,0
1923,1923,unknown,0,1,1,0,0,0
1924,1924,unknown,0,1,1,0,0,0
1925,1925,unknown,0,1,1,0,0,0
1926,1926,unknown,0,1,1,0,0,0
1927,1927,unknown,1,1,1,0,0,0
1928,1928,failure,1,2,0,1,0,0
1929,1929,unknown,0,1,1,0,0,0
1930,1930,unknown,0,1,1,0,0,0
1931,1931,unknown,0,1,1,0,0,0
1932,1932,unknown,0,1,1,0,0,0
1933,1933,failure,0,2,0,1,0,0
1934,1934,unknown,1,1,1,0,0,0
1935,1935,unknown,0,1,1,0,0,0
1936,1936,unknown,0,1,1,0,0,0
1937,1937,unknown,0,1,1,0,0,0
1938,1938,unknown,0,1,1,0,0,0
1939,1939,unknown,0,1,1,0,0,0
1940,1940,unknown,1,1,1,0,0,0
1941,1941,unknown,0,1,1,0,0,0
1942,1942,unknown,0,1,1,0,0,0
1943,1943,unknown,0,1,1,0,0,0
1944,1944,unknown,0,1,1,0,0,0
1945,1945,unknown,0,1,1,0,0,0
1946,1946,unknown,1,1,1,0,0,0
1947,1947,unknown,0,1,1,0,0,0
1948,1948,unknown,0,1,1,0,0,0
1949,1949,unknown,0,1,1,0,0,0
1950,1950,unknown,0,1,1,0,0,0
1951,1951,failure,0,2,0,1,0,0
1952,1952,success,1,4,0,0,0,1
1953,1953,failure,0,2,0,1,0,0
1954,1954,unknown,0,1,1,0,0,0
1955,1955,unknown,0,1,1,0,0,0
1956,1956,failure,0,2,0,1,0,0
1957,1957,unknown,0,1,1,0,0,0
1958,1958,unknown,0,1,1,0,0,0
1959,1959,unknown,0,1,1,0,0,0
1960,1960,unknown,0,1,1,0,0,0
1961,1961,unknown,0,1,1,0,0,0
1962,1962,unknown,1,1,1,0,0,0
1963,1963,unknown,0,1,1,0,0,0
1964,1964,unknown,0,1,1,0,0,0
1965,1965,unknown,0,1,1,0,0,0
1966,1966,unknown,0,1,1,0,0,0
1967,1967,unknown,0,1,1,0,0,0
1968,1968,unknown,0,1,1,0,0,0
1969,1969,unknown,0,1,1,0,0,0
1970,1970,failure,0,2,0,1,0,0
1971,1971,unknown,0,1,1,0,0,0
1972,1972,unknown,0,1,1,0,0,0
1973,1973,unknown,0,1,1,0,0,0
1974,1974,unknown,1,1,1,0,0,0
1975,1975,unknown,0,1,1,0,0,0
1976,1976,unknown,0,1,1,0,0,0
1977,1977,unknown,0,1,1,0,0,0
1978,1978,other,0,3,0,0,1,0
1979,1979,unknown,0,1,1,0,0,0
1980,1980,success,0,4,0,0,0,1
1981,1981,unknown,0,1,1,0,0,0
1982,1982,unknown,0,1,1,0,0,0
1983,1983,failure,0,2,0,1,0,0
1984,1984,unknown,0,1,1,0,0,0
1985,1985,unknown,0,1,1,0,0,0
1986,1986,unknown,0,1,1,0,0,0
1987,1987,unknown,0,1,1,0,0,0
1988,1988,unknown,0,1,1,0,0,0
1989,1989,failure,0,2,0,1,0,0
1990,1990,unknown,0,1,1,0,0,0
1991,1991,unknown,1,1,1,0,0,0
1992,1992,unknown,0,1,1,0,0,0
1993,1993,unknown,0,1,1,0,0,0
1994,1994,unknown,1,1,1,0,0,0
1995,1995,unknown,0,1,1,0,0,0
1996,1996,unknown,0,1,1,0,0,0
1997,1997,unknown,0,1,1,0,0,0
1998,1998,unknown,0,1,1,0,0,0
1999,1999,unknown,0,1,1,0,0,0
2000,2000,failure,0,2,0,1,0,0
2001,2001,unknown,0,1,1,0,0,0
2002,2002,failure,0,2,0,1,0,0
2003,2003,unknown,0,1,1,0,0,0
2004,2004,failure,0,2,0,1,0,0
2005,2005,failure,0,2,0,1,0,0
2006,2006,unknown,0,1,1,0,0,0
2007,2007,unknown,0,1,1,0,0,0
2008,2008,unknown,0,1,1,0,0,0
2009,2009,unknown,0,1,1,0,0,0
2010,2010,unknown,0,1,1,0,0,0
2011,2011,unknown,0,1,1,0,0,0
2012,2012,unknown,0,1,1,0,0,0
2013,2013,failure,0,2,0,1,0,0
2014,2014,unknown,1,1,1,0,0,0
2015,2015,failure,1,2,0,1,0,0
